model,label,metric,score
beto,LGBTI,precision,0.6101694915254238
beto,LGBTI,precision,0.5614035087719298
beto,LGBTI,precision,0.7205882352941176
beto,LGBTI,precision,0.5396825396825397
beto,LGBTI,precision,0.7021276595744681
beto,LGBTI,precision,0.6222222222222222
beto,LGBTI,precision,0.5
beto,LGBTI,precision,0.5571428571428572
beto,LGBTI,precision,0.5967741935483871
beto,LGBTI,precision,0.6122448979591837
beto,LGBTI,precision,0.58
beto,LGBTI,precision,0.5555555555555556
beto,LGBTI,precision,0.5714285714285714
beto,LGBTI,precision,0.5901639344262295
beto,LGBTI,precision,0.5660377358490566
beto,LGBTI,precision,0.6333333333333333
beto,LGBTI,precision,0.6326530612244898
beto,LGBTI,precision,0.68
beto,LGBTI,precision,0.5576923076923077
beto,LGBTI,precision,0.6530612244897959
beto,LGBTI,precision,0.6122448979591837
beto,LGBTI,precision,0.6595744680851063
beto,LGBTI,precision,0.5636363636363636
beto,LGBTI,precision,0.5084745762711864
beto,LGBTI,precision,0.6515151515151515
beto,LGBTI,precision,0.44680851063829785
beto,LGBTI,precision,0.5306122448979592
beto,LGBTI,precision,0.47368421052631576
beto,LGBTI,precision,0.55
beto,LGBTI,precision,0.6226415094339622
beto,LGBTI,precision,0.6071428571428571
beto,LGBTI,precision,0.6229508196721312
beto,LGBTI,precision,0.5151515151515151
beto,LGBTI,precision,0.5964912280701754
beto,LGBTI,precision,0.5306122448979592
beto,LGBTI,precision,0.6666666666666666
beto,LGBTI,precision,0.5087719298245614
beto,LGBTI,precision,0.6153846153846154
beto,LGBTI,precision,0.7222222222222222
beto,LGBTI,precision,0.5454545454545454
beto,LGBTI,precision,0.46808510638297873
beto,LGBTI,precision,0.5490196078431373
beto,LGBTI,precision,0.673469387755102
beto,LGBTI,precision,0.5757575757575758
beto,LGBTI,precision,0.5540540540540541
beto,LGBTI,precision,0.6153846153846154
beto,LGBTI,precision,0.6307692307692307
beto,LGBTI,precision,0.5645161290322581
beto,LGBTI,precision,0.6274509803921569
beto,LGBTI,precision,0.6046511627906976
beto,LGBTI,precision,0.7551020408163265
beto,LGBTI,precision,0.42592592592592593
beto,LGBTI,precision,0.55
beto,LGBTI,precision,0.6101694915254238
beto,LGBTI,precision,0.5932203389830508
beto,LGBTI,precision,0.5967741935483871
beto,LGBTI,precision,0.5833333333333334
beto,LGBTI,precision,0.5510204081632653
beto,LGBTI,precision,0.5490196078431373
beto,LGBTI,precision,0.6119402985074627
beto,LGBTI,precision,0.7058823529411765
beto,LGBTI,precision,0.6229508196721312
beto,LGBTI,precision,0.6212121212121212
beto,LGBTI,precision,0.5535714285714286
beto,LGBTI,precision,0.5081967213114754
beto,LGBTI,precision,0.6363636363636364
beto,LGBTI,precision,0.5769230769230769
beto,LGBTI,precision,0.5689655172413793
beto,LGBTI,precision,0.6338028169014085
beto,LGBTI,precision,0.603448275862069
beto,LGBTI,precision,0.45161290322580644
beto,LGBTI,recall,0.38271604938271603
beto,LGBTI,recall,0.37623762376237624
beto,LGBTI,recall,0.34065934065934067
beto,LGBTI,recall,0.4461538461538462
beto,LGBTI,recall,0.35353535353535354
beto,LGBTI,recall,0.3488372093023256
beto,LGBTI,recall,0.36904761904761907
beto,LGBTI,recall,0.4025974025974026
beto,LGBTI,recall,0.325
beto,LGBTI,recall,0.4375
beto,LGBTI,recall,0.3333333333333333
beto,LGBTI,recall,0.45054945054945056
beto,LGBTI,recall,0.375
beto,LGBTI,recall,0.2840909090909091
beto,LGBTI,recall,0.3917525773195876
beto,LGBTI,recall,0.3854166666666667
beto,LGBTI,recall,0.3010752688172043
beto,LGBTI,recall,0.2891566265060241
beto,LGBTI,recall,0.37349397590361444
beto,LGBTI,recall,0.42391304347826086
beto,LGBTI,recall,0.39285714285714285
beto,LGBTI,recall,0.3763440860215054
beto,LGBTI,recall,0.3333333333333333
beto,LGBTI,recall,0.3977272727272727
beto,LGBTI,recall,0.42391304347826086
beto,LGBTI,recall,0.3469387755102041
beto,LGBTI,recall,0.4642857142857143
beto,LGBTI,recall,0.3894736842105263
beto,LGBTI,recall,0.3625
beto,LGBTI,recall,0.425531914893617
beto,LGBTI,recall,0.42
beto,LGBTI,recall,0.3902439024390244
beto,LGBTI,recall,0.40625
beto,LGBTI,recall,0.38144329896907214
beto,LGBTI,recall,0.40229885057471265
beto,LGBTI,recall,0.31
beto,LGBTI,recall,0.29545454545454547
beto,LGBTI,recall,0.4105263157894737
beto,LGBTI,recall,0.3592233009708738
beto,LGBTI,recall,0.28888888888888886
beto,LGBTI,recall,0.3958333333333333
beto,LGBTI,recall,0.3684210526315789
beto,LGBTI,recall,0.4838709677419355
beto,LGBTI,recall,0.32142857142857145
beto,LGBTI,recall,0.32608695652173914
beto,LGBTI,recall,0.4383561643835616
beto,LGBTI,recall,0.425531914893617
beto,LGBTI,recall,0.3617021276595745
beto,LGBTI,recall,0.39285714285714285
beto,LGBTI,recall,0.35135135135135137
beto,LGBTI,recall,0.38461538461538464
beto,LGBTI,recall,0.32926829268292684
beto,LGBTI,recall,0.32926829268292684
beto,LGBTI,recall,0.3711340206185567
beto,LGBTI,recall,0.45263157894736844
beto,LGBTI,recall,0.30526315789473685
beto,LGBTI,recall,0.38823529411764707
beto,LGBTI,recall,0.3411764705882353
beto,LGBTI,recall,0.5125
beto,LGBTI,recall,0.4125
beto,LGBTI,recall,0.3372093023255814
beto,LGBTI,recall,0.42105263157894735
beto,LGBTI,recall,0.42528735632183906
beto,LGBTI,recall,0.4444444444444444
beto,LGBTI,recall,0.5
beto,LGBTI,recall,0.36470588235294116
beto,LGBTI,recall,0.3020833333333333
beto,LGBTI,recall,0.36470588235294116
beto,LGBTI,recall,0.38666666666666666
beto,LGBTI,recall,0.3076923076923077
beto,LGBTI,recall,0.3333333333333333
beto,LGBTI,recall,0.3375
beto,LGBTI,recall,0.36363636363636365
beto,LGBTI,recall,0.3333333333333333
beto,LGBTI,recall,0.33
beto,LGBTI,recall,0.37037037037037035
beto,LGBTI,recall,0.3829787234042553
beto,LGBTI,recall,0.32894736842105265
beto,LGBTI,recall,0.40229885057471265
beto,LGBTI,recall,0.37894736842105264
beto,LGBTI,recall,0.37209302325581395
beto,LGBTI,recall,0.4188034188034188
beto,LGBTI,recall,0.35051546391752575
beto,LGBTI,recall,0.3473684210526316
beto,LGBTI,recall,0.35
beto,LGBTI,recall,0.3111111111111111
beto,LGBTI,recall,0.45348837209302323
beto,LGBTI,recall,0.3854166666666667
beto,LGBTI,recall,0.39473684210526316
beto,LGBTI,recall,0.35802469135802467
beto,LGBTI,recall,0.3191489361702128
beto,LGBTI,recall,0.2891566265060241
beto,LGBTI,recall,0.3956043956043956
beto,LGBTI,recall,0.3614457831325301
beto,LGBTI,recall,0.475
beto,LGBTI,recall,0.3974358974358974
beto,LGBTI,recall,0.4146341463414634
beto,LGBTI,recall,0.31521739130434784
beto,LGBTI,recall,0.4050632911392405
beto,LGBTI,recall,0.42857142857142855
beto,LGBTI,recall,0.34065934065934067
beto,LGBTI,recall,0.36470588235294116
beto,LGBTI,recall,0.35714285714285715
beto,LGBTI,recall,0.4215686274509804
beto,LGBTI,recall,0.2625
beto,LGBTI,recall,0.3611111111111111
beto,LGBTI,recall,0.3
beto,LGBTI,recall,0.358695652173913
beto,LGBTI,recall,0.36666666666666664
beto,LGBTI,recall,0.38636363636363635
beto,LGBTI,recall,0.4
beto,LGBTI,recall,0.3655913978494624
beto,LGBTI,recall,0.38202247191011235
beto,LGBTI,recall,0.34210526315789475
beto,LGBTI,recall,0.5
beto,LGBTI,recall,0.31868131868131866
beto,LGBTI,recall,0.5
beto,LGBTI,recall,0.45348837209302323
beto,LGBTI,recall,0.36585365853658536
beto,LGBTI,recall,0.27848101265822783
beto,LGBTI,recall,0.4117647058823529
beto,LGBTI,recall,0.4125
beto,LGBTI,recall,0.3917525773195876
beto,LGBTI,recall,0.43617021276595747
beto,LGBTI,recall,0.367816091954023
beto,LGBTI,recall,0.422680412371134
beto,LGBTI,recall,0.3684210526315789
beto,LGBTI,recall,0.32
beto,LGBTI,recall,0.3939393939393939
beto,LGBTI,recall,0.4111111111111111
beto,LGBTI,recall,0.3194444444444444
beto,LGBTI,recall,0.2558139534883721
beto,LGBTI,recall,0.43902439024390244
beto,LGBTI,recall,0.39325842696629215
beto,LGBTI,recall,0.43023255813953487
beto,LGBTI,recall,0.29473684210526313
beto,LGBTI,recall,0.34615384615384615
beto,LGBTI,recall,0.34146341463414637
beto,LGBTI,recall,0.43617021276595747
beto,LGBTI,recall,0.4528301886792453
beto,LGBTI,recall,0.4318181818181818
beto,LGBTI,recall,0.422680412371134
beto,LGBTI,recall,0.36470588235294116
beto,LGBTI,recall,0.3522727272727273
beto,LGBTI,recall,0.3465346534653465
beto,LGBTI,recall,0.35714285714285715
beto,LGBTI,recall,0.3402061855670103
beto,LGBTI,recall,0.4368932038834951
beto,LGBTI,recall,0.3977272727272727
beto,LGBTI,recall,0.30434782608695654
beto,LGBTI,f1,0.46616541353383456
beto,LGBTI,f1,0.4578313253012048
beto,LGBTI,f1,0.41891891891891897
beto,LGBTI,f1,0.5
beto,LGBTI,f1,0.45161290322580644
beto,LGBTI,f1,0.45112781954887227
beto,LGBTI,f1,0.4397163120567376
beto,LGBTI,f1,0.45255474452554745
beto,LGBTI,f1,0.4
beto,LGBTI,f1,0.5526315789473685
beto,LGBTI,f1,0.4
beto,LGBTI,f1,0.5324675324675324
beto,LGBTI,f1,0.4647887323943662
beto,LGBTI,f1,0.35460992907801425
beto,LGBTI,f1,0.4871794871794871
beto,LGBTI,f1,0.47435897435897434
beto,LGBTI,f1,0.38888888888888895
beto,LGBTI,f1,0.39344262295081966
beto,LGBTI,f1,0.4881889763779528
beto,LGBTI,f1,0.513157894736842
beto,LGBTI,f1,0.4748201438848921
beto,LGBTI,f1,0.4575163398692811
beto,LGBTI,f1,0.3941605839416058
beto,LGBTI,f1,0.45751633986928103
beto,LGBTI,f1,0.5064935064935064
beto,LGBTI,f1,0.4444444444444444
beto,LGBTI,f1,0.5306122448979592
beto,LGBTI,f1,0.4933333333333333
beto,LGBTI,f1,0.453125
beto,LGBTI,f1,0.5298013245033113
beto,LGBTI,f1,0.5153374233128833
beto,LGBTI,f1,0.460431654676259
beto,LGBTI,f1,0.52
beto,LGBTI,f1,0.4457831325301205
beto,LGBTI,f1,0.48611111111111116
beto,LGBTI,f1,0.4275862068965517
beto,LGBTI,f1,0.3795620437956204
beto,LGBTI,f1,0.49056603773584906
beto,LGBTI,f1,0.43786982248520706
beto,LGBTI,f1,0.3768115942028985
beto,LGBTI,f1,0.47798742138364775
beto,LGBTI,f1,0.47297297297297297
beto,LGBTI,f1,0.4878048780487805
beto,LGBTI,f1,0.43200000000000005
beto,LGBTI,f1,0.40540540540540543
beto,LGBTI,f1,0.49230769230769234
beto,LGBTI,f1,0.5
beto,LGBTI,f1,0.43589743589743596
beto,LGBTI,f1,0.4817518248175182
beto,LGBTI,f1,0.4193548387096775
beto,LGBTI,f1,0.4729729729729729
beto,LGBTI,f1,0.39416058394160586
beto,LGBTI,f1,0.3829787234042554
beto,LGBTI,f1,0.46153846153846156
beto,LGBTI,f1,0.5149700598802395
beto,LGBTI,f1,0.3790849673202614
beto,LGBTI,f1,0.4615384615384615
beto,LGBTI,f1,0.4264705882352941
beto,LGBTI,f1,0.5655172413793104
beto,LGBTI,f1,0.5076923076923077
beto,LGBTI,f1,0.4233576642335766
beto,LGBTI,f1,0.4671532846715329
beto,LGBTI,f1,0.5034013605442176
beto,LGBTI,f1,0.5405405405405405
beto,LGBTI,f1,0.5751633986928105
beto,LGBTI,f1,0.43971631205673756
beto,LGBTI,f1,0.3694267515923566
beto,LGBTI,f1,0.43971631205673756
beto,LGBTI,f1,0.4915254237288136
beto,LGBTI,f1,0.3971631205673759
beto,LGBTI,f1,0.396694214876033
beto,LGBTI,f1,0.41860465116279066
beto,LGBTI,f1,0.4444444444444444
beto,LGBTI,f1,0.4307692307692308
beto,LGBTI,f1,0.4125
beto,LGBTI,f1,0.45112781954887216
beto,LGBTI,f1,0.4675324675324675
beto,LGBTI,f1,0.4065040650406504
beto,LGBTI,f1,0.48611111111111116
beto,LGBTI,f1,0.4675324675324676
beto,LGBTI,f1,0.4475524475524475
beto,LGBTI,f1,0.5297297297297298
beto,LGBTI,f1,0.42499999999999993
beto,LGBTI,f1,0.46478873239436624
beto,LGBTI,f1,0.44799999999999995
beto,LGBTI,f1,0.3835616438356164
beto,LGBTI,f1,0.5
beto,LGBTI,f1,0.4683544303797469
beto,LGBTI,f1,0.48000000000000004
beto,LGBTI,f1,0.44274809160305345
beto,LGBTI,f1,0.40540540540540543
beto,LGBTI,f1,0.38399999999999995
beto,LGBTI,f1,0.4736842105263158
beto,LGBTI,f1,0.4411764705882353
beto,LGBTI,f1,0.5428571428571427
beto,LGBTI,f1,0.48818897637795283
beto,LGBTI,f1,0.5151515151515151
beto,LGBTI,f1,0.40277777777777773
beto,LGBTI,f1,0.5
beto,LGBTI,f1,0.5042016806722688
beto,LGBTI,f1,0.4492753623188405
beto,LGBTI,f1,0.44285714285714284
beto,LGBTI,f1,0.4195804195804196
beto,LGBTI,f1,0.511904761904762
beto,LGBTI,f1,0.3307086614173228
beto,LGBTI,f1,0.4297520661157025
beto,LGBTI,f1,0.3673469387755102
beto,LGBTI,f1,0.43421052631578944
beto,LGBTI,f1,0.46153846153846156
beto,LGBTI,f1,0.4722222222222222
beto,LGBTI,f1,0.4871794871794871
beto,LGBTI,f1,0.4276729559748428
beto,LGBTI,f1,0.4657534246575343
beto,LGBTI,f1,0.416
beto,LGBTI,f1,0.5714285714285715
beto,LGBTI,f1,0.3918918918918919
beto,LGBTI,f1,0.5517241379310345
beto,LGBTI,f1,0.557142857142857
beto,LGBTI,f1,0.437956204379562
beto,LGBTI,f1,0.3492063492063492
beto,LGBTI,f1,0.47058823529411764
beto,LGBTI,f1,0.5116279069767442
beto,LGBTI,f1,0.46625766871165647
beto,LGBTI,f1,0.4880952380952381
beto,LGBTI,f1,0.460431654676259
beto,LGBTI,f1,0.5061728395061729
beto,LGBTI,f1,0.44585987261146504
beto,LGBTI,f1,0.42384105960264895
beto,LGBTI,f1,0.4770642201834862
beto,LGBTI,f1,0.5323741007194244
beto,LGBTI,f1,0.36507936507936506
beto,LGBTI,f1,0.34920634920634924
beto,LGBTI,f1,0.5106382978723404
beto,LGBTI,f1,0.4729729729729729
beto,LGBTI,f1,0.5
beto,LGBTI,f1,0.39160839160839167
beto,LGBTI,f1,0.42519685039370075
beto,LGBTI,f1,0.42105263157894735
beto,LGBTI,f1,0.5093167701863355
beto,LGBTI,f1,0.5517241379310345
beto,LGBTI,f1,0.5100671140939597
beto,LGBTI,f1,0.5030674846625767
beto,LGBTI,f1,0.43971631205673756
beto,LGBTI,f1,0.4161073825503356
beto,LGBTI,f1,0.4487179487179487
beto,LGBTI,f1,0.4411764705882353
beto,LGBTI,f1,0.42580645161290326
beto,LGBTI,f1,0.5172413793103448
beto,LGBTI,f1,0.4794520547945205
beto,LGBTI,f1,0.3636363636363636
beto,RACISM,precision,0.7845303867403315
beto,RACISM,precision,0.8167539267015707
beto,RACISM,precision,0.7818181818181819
beto,RACISM,precision,0.821256038647343
beto,RACISM,precision,0.8351063829787234
beto,RACISM,precision,0.8128342245989305
beto,RACISM,precision,0.7777777777777778
beto,RACISM,precision,0.7589743589743589
beto,RACISM,precision,0.7811158798283262
beto,RACISM,precision,0.7932692307692307
beto,RACISM,precision,0.8221153846153846
beto,RACISM,precision,0.7857142857142857
beto,RACISM,precision,0.7916666666666666
beto,RACISM,precision,0.8407960199004975
beto,RACISM,precision,0.7934272300469484
beto,RACISM,precision,0.8435754189944135
beto,RACISM,precision,0.7980295566502463
beto,RACISM,precision,0.7513227513227513
beto,RACISM,precision,0.8075117370892019
beto,RACISM,precision,0.8563829787234043
beto,RACISM,precision,0.7964071856287425
beto,RACISM,precision,0.7542857142857143
beto,RACISM,precision,0.82
beto,RACISM,precision,0.7892376681614349
beto,RACISM,precision,0.7272727272727273
beto,RACISM,precision,0.7794117647058824
beto,RACISM,precision,0.7857142857142857
beto,RACISM,precision,0.83
beto,RACISM,precision,0.7592592592592593
beto,RACISM,precision,0.8121827411167513
beto,RACISM,precision,0.7828282828282829
beto,RACISM,precision,0.8172043010752689
beto,RACISM,precision,0.75
beto,RACISM,precision,0.797979797979798
beto,RACISM,precision,0.8018433179723502
beto,RACISM,precision,0.7909090909090909
beto,RACISM,precision,0.8156424581005587
beto,RACISM,precision,0.8333333333333334
beto,RACISM,precision,0.7638888888888888
beto,RACISM,precision,0.8254716981132075
beto,RACISM,precision,0.7658536585365854
beto,RACISM,precision,0.7966101694915254
beto,RACISM,precision,0.8465116279069768
beto,RACISM,precision,0.751219512195122
beto,RACISM,precision,0.8021978021978022
beto,RACISM,precision,0.7962085308056872
beto,RACISM,precision,0.7853107344632768
beto,RACISM,precision,0.7850467289719626
beto,RACISM,precision,0.7772727272727272
beto,RACISM,precision,0.8449197860962567
beto,RACISM,precision,0.8161434977578476
beto,RACISM,precision,0.7990430622009569
beto,RACISM,precision,0.7962085308056872
beto,RACISM,precision,0.7880434782608695
beto,RACISM,precision,0.7724867724867724
beto,RACISM,precision,0.8275862068965517
beto,RACISM,precision,0.8148148148148148
beto,RACISM,precision,0.8309859154929577
beto,RACISM,precision,0.795
beto,RACISM,precision,0.8010204081632653
beto,RACISM,precision,0.7828282828282829
beto,RACISM,precision,0.8465608465608465
beto,RACISM,precision,0.7908163265306123
beto,RACISM,precision,0.7799043062200957
beto,RACISM,precision,0.7777777777777778
beto,RACISM,precision,0.801762114537445
beto,RACISM,precision,0.7871287128712872
beto,RACISM,precision,0.8260869565217391
beto,RACISM,precision,0.8421052631578947
beto,RACISM,precision,0.8216216216216217
beto,RACISM,precision,0.8229166666666666
beto,RACISM,precision,0.7450980392156863
beto,RACISM,precision,0.8110599078341014
beto,RACISM,precision,0.8431372549019608
beto,RACISM,precision,0.8118811881188119
beto,RACISM,precision,0.8071065989847716
beto,RACISM,precision,0.7846153846153846
beto,RACISM,precision,0.8558558558558559
beto,RACISM,precision,0.7941176470588235
beto,RACISM,precision,0.7731958762886598
beto,RACISM,precision,0.8207547169811321
beto,RACISM,precision,0.7931034482758621
beto,RACISM,precision,0.8055555555555556
beto,RACISM,precision,0.8309178743961353
beto,RACISM,precision,0.8743718592964824
beto,RACISM,precision,0.806930693069307
beto,RACISM,precision,0.8324607329842932
beto,RACISM,precision,0.8391959798994975
beto,RACISM,precision,0.8578680203045685
beto,RACISM,precision,0.7623762376237624
beto,RACISM,precision,0.8040201005025126
beto,RACISM,precision,0.7853658536585366
beto,RACISM,precision,0.7714285714285715
beto,RACISM,precision,0.7674418604651163
beto,RACISM,precision,0.7853403141361257
beto,RACISM,precision,0.8494623655913979
beto,RACISM,precision,0.7766497461928934
beto,RACISM,precision,0.7897435897435897
beto,RACISM,precision,0.8287292817679558
beto,RACISM,precision,0.7660550458715596
beto,RACISM,precision,0.8010752688172043
beto,RACISM,precision,0.8292682926829268
beto,RACISM,precision,0.8502415458937198
beto,RACISM,precision,0.8009259259259259
beto,RACISM,precision,0.8405172413793104
beto,RACISM,precision,0.827906976744186
beto,RACISM,precision,0.7703349282296651
beto,RACISM,precision,0.8238341968911918
beto,RACISM,precision,0.8112244897959183
beto,RACISM,precision,0.8364779874213837
beto,RACISM,precision,0.7853658536585366
beto,RACISM,precision,0.751219512195122
beto,RACISM,precision,0.8206521739130435
beto,RACISM,precision,0.780952380952381
beto,RACISM,precision,0.7853881278538812
beto,RACISM,precision,0.8109452736318408
beto,RACISM,precision,0.7967914438502673
beto,RACISM,precision,0.7845303867403315
beto,RACISM,precision,0.8168316831683168
beto,RACISM,precision,0.7615062761506276
beto,RACISM,precision,0.7981220657276995
beto,RACISM,precision,0.8333333333333334
beto,RACISM,precision,0.8009708737864077
beto,RACISM,precision,0.806282722513089
beto,RACISM,precision,0.7860696517412935
beto,RACISM,precision,0.7477064220183486
beto,RACISM,precision,0.8316831683168316
beto,RACISM,precision,0.7755102040816326
beto,RACISM,precision,0.8031914893617021
beto,RACISM,precision,0.7777777777777778
beto,RACISM,precision,0.8207547169811321
beto,RACISM,precision,0.8083832335329342
beto,RACISM,precision,0.8274111675126904
beto,RACISM,precision,0.8252427184466019
beto,RACISM,precision,0.7857142857142857
beto,RACISM,precision,0.7801047120418848
beto,RACISM,precision,0.8599033816425121
beto,RACISM,precision,0.7766497461928934
beto,RACISM,precision,0.8403755868544601
beto,RACISM,precision,0.8181818181818182
beto,RACISM,precision,0.7681159420289855
beto,RACISM,precision,0.8260869565217391
beto,RACISM,precision,0.7988826815642458
beto,RACISM,precision,0.7711442786069652
beto,RACISM,precision,0.7945205479452054
beto,RACISM,precision,0.8173076923076923
beto,RACISM,precision,0.7942583732057417
beto,RACISM,precision,0.8064516129032258
beto,RACISM,precision,0.8252427184466019
beto,RACISM,precision,0.7602040816326531
beto,RACISM,recall,0.6893203883495146
beto,RACISM,recall,0.6753246753246753
beto,RACISM,recall,0.7226890756302521
beto,RACISM,recall,0.7456140350877193
beto,RACISM,recall,0.6624472573839663
beto,RACISM,recall,0.7378640776699029
beto,RACISM,recall,0.7123893805309734
beto,RACISM,recall,0.6666666666666666
beto,RACISM,recall,0.7489711934156379
beto,RACISM,recall,0.6962025316455697
beto,RACISM,recall,0.6867469879518072
beto,RACISM,recall,0.7236842105263158
beto,RACISM,recall,0.6755555555555556
beto,RACISM,recall,0.7316017316017316
beto,RACISM,recall,0.6842105263157895
beto,RACISM,recall,0.6832579185520362
beto,RACISM,recall,0.7232142857142857
beto,RACISM,recall,0.7064676616915423
beto,RACISM,recall,0.7049180327868853
beto,RACISM,recall,0.7092511013215859
beto,RACISM,recall,0.689119170984456
beto,RACISM,recall,0.6139534883720931
beto,RACISM,recall,0.6833333333333333
beto,RACISM,recall,0.7154471544715447
beto,RACISM,recall,0.6515837104072398
beto,RACISM,recall,0.6973684210526315
beto,RACISM,recall,0.673469387755102
beto,RACISM,recall,0.7063829787234043
beto,RACISM,recall,0.6612903225806451
beto,RACISM,recall,0.7111111111111111
beto,RACISM,recall,0.7142857142857143
beto,RACISM,recall,0.7102803738317757
beto,RACISM,recall,0.7004405286343612
beto,RACISM,recall,0.6502057613168725
beto,RACISM,recall,0.7802690582959642
beto,RACISM,recall,0.7131147540983607
beto,RACISM,recall,0.6759259259259259
beto,RACISM,recall,0.6744186046511628
beto,RACISM,recall,0.7112068965517241
beto,RACISM,recall,0.7543103448275862
beto,RACISM,recall,0.7405660377358491
beto,RACISM,recall,0.6650943396226415
beto,RACISM,recall,0.7368421052631579
beto,RACISM,recall,0.6936936936936937
beto,RACISM,recall,0.6790697674418604
beto,RACISM,recall,0.7088607594936709
beto,RACISM,recall,0.6747572815533981
beto,RACISM,recall,0.7368421052631579
beto,RACISM,recall,0.7125
beto,RACISM,recall,0.6781115879828327
beto,RACISM,recall,0.7250996015936255
beto,RACISM,recall,0.7106382978723405
beto,RACISM,recall,0.711864406779661
beto,RACISM,recall,0.6531531531531531
beto,RACISM,recall,0.6790697674418604
beto,RACISM,recall,0.7433628318584071
beto,RACISM,recall,0.6581196581196581
beto,RACISM,recall,0.7137096774193549
beto,RACISM,recall,0.6883116883116883
beto,RACISM,recall,0.6652542372881356
beto,RACISM,recall,0.6681034482758621
